Performance(MegaMultiply-Sums per Second)72378956.782750
Index,Sum
18979,-180666.734375
18980,207391.843750
18981,269795.718750
18982,171812.593750
18983,82845.148438
18984,-295976.906250
18985,255007.796875
18986,-285111.687500
18987,-154226.640625
18988,63785.945312
18989,125214.117188
18990,-27900.031250
18991,-64450.910156
18992,300805.562500
18993,-51410.003906
18994,76547.757812
18995,92229.171875
18996,-68458.218750
18997,-179279.921875
18998,284505.625000
18999,-248272.062500
19000,-307187.843750
19001,39173.035156
19002,-4698.824707
19003,-144801.812500
19004,39117.210938
19005,-292487.843750
19006,342283.593750
19007,44871.949219
19008,90371.726562
19009,108007.093750
19010,-70590.914062
19011,42611.257812
19012,174976.578125
19013,-33601.808594
19014,-98830.164062
19015,-213365.593750
19016,184201.921875
19017,78554.453125
19018,163184.875000
19019,-218053.156250
19020,373486.781250
19021,-12037.163086
19022,245277.625000
19023,187567.921875
19024,-248157.140625
19025,-210259.921875
19026,-49848.574219
19027,236777.281250
19028,297462.750000
19029,55062.683594
19030,-11761.337891
19031,69325.000000
19032,326294.843750
19033,-217553.734375
19034,-212286.343750
19035,-94412.906250
19036,-25160.957031
19037,119244.335938
19038,-30633.544922
19039,210398.218750
19040,50567.171875
19041,320144.218750
19042,-156529.640625
19043,386943.656250
19044,-227137.640625
19045,84114.156250
19046,-240201.656250
19047,14582.692383
19048,247677.656250
19049,144012.500000
19050,330130.156250
19051,347833.593750
19052,-171536.625000
19053,-59920.476562
19054,-26809.496094
19055,1860.541138
19056,226208.093750
19057,80697.757812
19058,-122423.351562
19059,24074.015625
19060,70650.539062
19061,31696.404297
19062,-23286.388672
19063,-228380.765625
19064,-117554.906250
19065,-128486.179688
19066,-143497.468750
19067,-261801.625000
19068,284942.593750
19069,-98584.234375
19070,312242.093750
19071,356163.781250
19072,-149974.093750
19073,-271553.343750
19074,174301.578125
19075,-194255.828125
19076,110653.476562
19077,-164770.703125
19078,332643.812500
19079,333852.312500
19080,160682.937500
19081,-83378.000000
19082,276155.718750
19083,-213845.296875
19084,-195728.734375
19085,-237974.203125
19086,-28525.013672
19087,184995.515625
19088,262902.625000
19089,233278.468750
19090,158009.031250
19091,232119.515625
19092,191202.625000
19093,104084.531250
19094,67918.500000
19095,224413.296875
19096,-203955.859375
19097,274862.593750
19098,112415.796875
19099,55246.167969
19100,191014.515625
19101,-35751.949219
19102,119382.554688
19103,-137849.718750
19104,-134069.593750
19105,245622.953125
19106,-231474.328125
19107,275218.125000
19108,26554.400391
19109,70002.867188
19110,-31052.902344
19111,59133.765625
19112,-139955.734375
19113,-100034.664062
19114,-209298.031250
19115,-42733.597656
19116,37120.601562
19117,254960.296875
19118,176154.875000
19119,-68047.820312
19120,83744.585938
19121,26730.423828
19122,183236.500000
19123,50909.750000
19124,29044.701172
19125,-325887.375000
19126,-258937.968750
19127,-57101.855469
19128,-144544.687500
19129,40859.722656
19130,204959.484375
19131,-10564.844727
19132,-23641.882812
19133,-313908.343750
19134,-205732.531250
19135,-236321.734375
19136,127492.164062
19137,171233.968750
19138,-159395.781250
19139,145137.531250
19140,41465.300781
19141,70642.812500
19142,-21683.304688
19143,142551.343750
19144,-325609.656250
19145,-356437.625000
19146,-377275.281250
19147,-166250.625000
19148,15583.972656
19149,-64202.949219
19150,162246.250000
19151,156322.843750
19152,253342.640625
19153,240788.781250
19154,-323533.625000
19155,-328876.406250
19156,-55067.996094
19157,-172920.437500
19158,164301.328125
19159,-277401.687500
19160,226482.078125
19161,-110861.640625
19162,90442.562500
19163,-374092.906250
19164,251301.859375
19165,23584.431641
19166,75416.757812
19167,103781.710938
19168,-239797.812500
19169,118090.500000
19170,-93637.406250
19171,116075.601562
19172,-304983.500000
19173,62896.718750
19174,38442.625000
19175,-106390.078125
19176,226041.828125
19177,-332409.593750
19178,258619.562500
19179,-22696.830078
19180,142249.156250
19181,264827.062500
19182,-133980.359375
19183,66174.171875
19184,-332945.093750
19185,-19606.978516
19186,-24330.560547
19187,212115.015625
19188,-56059.046875
19189,-47478.843750
19190,180440.359375
19191,6613.606934
19192,48594.929688
19193,133278.281250
19194,18253.529297
19195,11776.087891
19196,-85592.929688
19197,291473.125000
19198,59740.656250
19199,-47728.718750
19200,77006.421875
19201,-328978.031250
19202,-150478.843750
19203,-191071.796875
19204,100253.179688
19205,-84435.484375
19206,97799.585938
19207,232788.000000
19208,-170979.109375
19209,131158.812500
19210,-194081.609375
19211,-47142.335938
19212,-177505.109375
19213,-286300.375000
19214,116696.625000
19215,-168791.953125
19216,152558.390625
19217,-21194.380859
19218,87501.906250
19219,-139129.718750
19220,305488.312500
19221,-270926.875000
19222,196017.375000
19223,201934.484375
19224,69127.843750
19225,97079.570312
19226,-90415.164062
19227,-126840.882812
19228,175860.906250
19229,75303.148438
19230,-276836.468750
19231,-85992.851562
19232,99571.210938
19233,32372.792969
19234,-209883.812500
19235,-164206.640625
19236,77546.914062
19237,-214029.703125
19238,-237257.406250
19239,-281726.906250
19240,343240.281250
19241,152177.656250
19242,-71276.656250
19243,266123.687500
19244,62814.929688
19245,309205.031250
19246,106562.773438
19247,-98614.070312
19248,-136628.625000
19249,-76214.375000
19250,-41109.906250
19251,309149.531250
19252,320009.875000
19253,-195280.265625
19254,309989.343750
19255,41651.722656
19256,-9627.236328
19257,42061.734375
19258,-47345.835938
19259,181657.531250
19260,-95324.546875
19261,-55836.726562
19262,76185.109375
19263,295760.656250
19264,-209029.156250
19265,61402.964844
19266,152797.859375
19267,-231246.000000
19268,40827.277344
19269,151743.093750
19270,265266.406250
19271,-93076.640625
19272,30682.404297
19273,-143244.937500
19274,11205.949219
19275,-224772.484375
19276,219479.953125
19277,-164796.078125
19278,828.998962
19279,-230814.203125
19280,-53084.609375
19281,-146852.375000
19282,-121063.945312
19283,373575.968750
19284,257566.812500
19285,-141361.125000
19286,286307.718750
19287,227771.562500
19288,-98047.148438
19289,-54021.093750
19290,29063.226562
19291,336054.812500
19292,272335.343750
19293,143653.734375
19294,-187132.203125
19295,-234186.140625
19296,143704.140625
19297,321020.500000
19298,-197462.656250
19299,229181.781250
19300,112774.320312
19301,-110908.179688
19302,-84330.000000
19303,43314.746094
19304,107652.656250
19305,-293502.281250
19306,-175859.500000
19307,322759.093750
19308,37144.800781
19309,-283075.625000
19310,334189.000000
19311,-80438.007812
19312,-88050.093750
19313,171643.562500
19314,-138892.203125
19315,-149917.265625
19316,103726.312500
19317,-92169.718750
19318,247725.062500
19319,-114655.945312
19320,242301.984375
19321,122562.351562
19322,-248724.578125
19323,43584.410156
19324,207476.656250
19325,-10460.154297
19326,-27689.130859
19327,1698.084839
19328,-127680.781250
19329,-254675.859375
19330,-110496.359375
19331,226909.140625
19332,142353.531250
19333,200778.859375
19334,-14148.545898
19335,-239606.343750
19336,256439.500000
19337,-117138.968750
19338,114224.429688
19339,212516.203125
19340,259002.609375
19341,-235534.968750
19342,13107.375000
19343,-67271.179688
19344,-320775.031250
19345,-338107.562500
19346,265980.906250
19347,212752.234375
19348,202805.593750
19349,-282772.312500
19350,35047.621094
19351,-186915.468750
19352,-146446.156250
19353,-55534.078125
19354,-243802.046875
19355,77486.820312
19356,-333048.781250
19357,-202494.921875
19358,-7699.854980
19359,-245108.687500
19360,50455.003906
19361,257004.781250
19362,-34849.300781
19363,-218725.218750
19364,-330376.875000
19365,13909.823242
19366,182512.406250
19367,-321529.656250
19368,-220982.984375
19369,-376964.968750
19370,50324.449219
19371,7286.087891
19372,9438.316406
19373,154619.875000
19374,-348958.281250
19375,-318357.156250
19376,125626.218750
19377,109987.484375
19378,-161069.718750
19379,30725.716797
19380,-57154.488281
19381,4593.132812
19382,-191329.937500
19383,-190828.921875
19384,-135248.031250
19385,-191659.843750
19386,-356100.468750
19387,202392.546875
19388,232583.765625
19389,219507.484375
19390,-381568.843750
19391,50084.824219
19392,82211.656250
19393,166835.156250
19394,-68079.640625
19395,-110533.851562
19396,-149837.406250
19397,-103897.453125
19398,-174638.046875
19399,108186.296875
19400,-354756.718750
19401,-246480.546875
19402,-276086.218750
19403,-22381.177734
19404,29649.902344
19405,31477.486328
19406,103940.953125
19407,28270.437500
19408,-180518.625000
19409,-365072.437500
19410,235393.593750
19411,96335.273438
19412,281861.312500
19413,-154667.281250
19414,52499.480469
19415,-14716.515625
19416,-281098.875000
19417,-320673.875000
19418,25173.951172
19419,-184521.031250
19420,-177725.046875
19421,241913.328125
19422,222875.562500
19423,241408.156250
19424,304546.375000
19425,40127.097656
19426,-57018.363281
19427,-145678.234375
19428,177765.015625
19429,26578.101562
19430,-123387.789062
19431,295357.125000
19432,-225151.906250
19433,86004.531250
19434,198131.921875
19435,-15978.016602
19436,56854.117188
19437,156815.359375
19438,-41518.804688
19439,142333.062500
19440,237215.953125
19441,-79608.945312
19442,113437.921875
19443,181671.890625
19444,-123682.031250
19445,-98034.515625
19446,203257.703125
19447,84571.125000
19448,-155584.968750
19449,-140985.953125
19450,-214261.250000
19451,-90858.695312
19452,-61129.375000
19453,-260839.531250
19454,163900.953125
19455,-13215.124023
19456,38150.054688
19457,74678.156250
19458,-223559.109375
19459,-73278.757812
19460,-237010.265625
19461,238389.859375
19462,220319.500000
19463,-187988.718750
19464,383001.500000
19465,91297.117188
19466,195644.546875
19467,191759.953125
19468,78429.679688
19469,251173.375000
19470,-7584.402344
19471,155287.921875
19472,-128903.765625
19473,325744.312500
19474,-221728.656250
19475,385225.937500
19476,290818.250000
19477,-188162.734375
19478,-5097.023926
19479,124795.320312
19480,264549.156250
19481,287648.156250
19482,117099.632812
19483,-146332.515625
19484,-198038.296875
19485,284950.500000
19486,87528.156250
19487,-103792.976562
19488,260423.859375
19489,124305.117188
19490,223189.312500
19491,43570.117188
19492,23661.871094
19493,20774.041016
19494,-191078.953125
19495,-150806.187500
19496,74120.765625
19497,202633.421875
19498,99780.375000
19499,-203711.718750
19500,-182002.500000
19501,-245503.781250
19502,55970.144531
19503,-111485.828125
19504,190712.343750
19505,-72912.375000
19506,-179411.281250
19507,-164090.453125
19508,175876.875000
19509,253289.781250
19510,183991.484375
19511,-111463.882812
19512,106235.335938
19513,-48175.003906
19514,-70714.101562
19515,8813.939453
19516,256975.921875
19517,-161952.875000
19518,358844.343750
19519,296444.468750
19520,317381.187500
19521,-219682.859375
19522,-201401.812500
19523,-171967.968750
19524,105418.171875
19525,-107588.585938
19526,-85355.976562
19527,6341.326660
19528,-238909.765625
19529,-77867.531250
19530,-25097.843750
19531,326557.531250
19532,-11178.114258
19533,-241723.640625
19534,-279521.593750
19535,154754.875000
19536,-243291.406250
19537,103621.539062
19538,-47075.273438
19539,-26774.056641
19540,-150989.921875
19541,277166.812500
19542,-50401.878906
19543,112884.656250
19544,133778.828125
19545,178253.718750
19546,-172479.484375
19547,-221424.796875
19548,-79805.257812
19549,16344.196289
19550,-268033.843750
19551,-69718.359375
19552,-58065.066406
19553,277213.500000
19554,4432.895020
19555,-43956.742188
19556,194677.421875
19557,94097.875000
19558,191712.046875
19559,256746.828125
19560,85093.851562
19561,-236363.437500
19562,-369890.531250
19563,-227817.687500
19564,-282270.500000
19565,-216037.640625
19566,215230.328125
19567,221396.250000
19568,96856.320312
19569,10789.437500
19570,214613.671875
19571,3464.469727
19572,-7739.675293
19573,-22561.671875
19574,93216.828125
19575,-38309.824219
19576,168099.468750
19577,21864.626953
19578,102450.898438
19579,258580.390625
19580,-263897.093750
19581,158845.625000
19582,-63571.144531
19583,-174530.343750
19584,-158883.234375
19585,-66337.570312
19586,91770.343750
19587,116330.250000
19588,151675.531250
19589,-112148.812500
19590,5013.099609
19591,241655.312500
19592,49903.109375
19593,-61257.722656
19594,-142985.078125
19595,-314703.218750
19596,-241242.968750
19597,-363417.468750
19598,-181099.750000
19599,-367502.312500
19600,-177297.546875
19601,-261346.437500
19602,-326624.906250
19603,114454.500000
19604,-347530.593750
19605,-250907.593750
19606,-177031.578125
19607,229429.859375
19608,-288560.968750
19609,158983.937500
19610,49779.246094
19611,229441.312500
19612,-372506.937500
19613,-68521.320312
19614,-274029.906250
19615,33451.757812
19616,-242070.500000
19617,20843.626953
19618,226642.515625
19619,-368398.312500
19620,160224.187500
19621,137326.468750
19622,-335065.625000
19623,-86540.148438
19624,250130.546875
19625,-375416.531250
19626,-237410.109375
19627,-38854.835938
19628,-132021.781250
19629,121906.351562
19630,-255583.593750
19631,225747.656250
19632,-227064.015625
19633,-275178.906250
19634,289908.906250
19635,111997.085938
19636,114783.453125
19637,282179.187500
19638,-106928.750000
19639,37519.140625
19640,-160002.703125
19641,263160.843750
19642,-73181.460938
19643,53242.269531
19644,-196122.187500
19645,-79915.609375
19646,143639.984375
19647,228651.359375
19648,-302276.156250
19649,75163.109375
19650,246447.578125
19651,124300.398438
19652,4457.412109
19653,52061.820312
19654,-241093.640625
19655,175641.140625
19656,301318.625000
19657,294191.625000
19658,63601.109375
19659,154599.953125
19660,78187.070312
19661,330841.718750
19662,154500.890625
19663,184251.093750
19664,-212641.500000
19665,-8747.834961
19666,-254262.859375
19667,84775.414062
19668,349591.281250
19669,-64766.273438
19670,64844.992188
19671,62254.289062
19672,-44219.894531
19673,279236.937500
19674,264841.968750
19675,-241752.468750
19676,133917.187500
19677,359949.281250
19678,-149806.203125
19679,374000.562500
19680,-43083.074219
19681,-16223.996094
19682,278821.125000
19683,185839.609375
19684,-206872.093750
19685,-240597.796875
19686,-120180.164062
19687,252002.750000
19688,90274.625000
19689,387256.593750
19690,-185579.531250
19691,101719.070312
19692,92723.421875
19693,333819.031250
19694,222150.968750
19695,-61568.488281
19696,-39185.515625
19697,235216.000000
19698,-34751.117188
19699,-205429.015625
19700,294478.375000
19701,-6653.265137
19702,-217179.656250
19703,65079.457031
19704,-201894.781250
19705,-175499.171875
19706,-60277.398438
19707,316194.750000
19708,158119.328125
19709,-134152.234375
19710,-149529.546875
19711,121856.710938
19712,-129372.593750
19713,-68007.601562
19714,105135.445312
19715,78306.718750
19716,-38735.121094
19717,-226818.453125
19718,-49682.199219
19719,347409.500000
19720,-143571.625000
19721,44519.734375
19722,-277088.812500
19723,-3807.334717
19724,-72105.796875
19725,-115493.710938
19726,153133.406250
19727,322166.500000
19728,175530.359375
19729,-136863.078125
19730,-63382.347656
19731,32052.304688
19732,231605.140625
19733,164078.046875
19734,121834.695312
19735,93929.546875
19736,122976.070312
19737,194874.750000
19738,190725.750000
19739,-173230.250000
19740,-248755.921875
19741,-6474.135254
19742,167039.312500
19743,114236.750000
19744,-212515.843750
19745,-168186.515625
19746,-96396.796875
19747,-212590.656250
19748,-8564.359375
19749,281949.187500
19750,264111.968750
19751,-235035.843750
19752,192992.843750
19753,-259893.015625
19754,217496.562500
19755,-285335.218750
19756,-7246.683105
19757,-230706.531250
19758,-181435.046875
19759,-129798.687500
19760,-26709.111328
19761,-52518.648438
19762,-306632.500000
19763,-41496.214844
19764,165481.312500
19765,-157937.437500
19766,-67049.085938
19767,-38087.058594
19768,59775.878906
19769,-228240.703125
19770,-29877.167969
19771,-476.399231
19772,-176024.156250
19773,89805.132812
19774,-99297.601562
19775,101412.617188
19776,-236339.109375
19777,-29630.621094
19778,211396.781250
19779,-345728.718750
19780,-236224.781250
19781,-122245.687500
19782,190334.750000
19783,114697.828125
19784,111697.421875
19785,-302481.593750
19786,109666.046875
19787,198442.359375
19788,-253834.171875
19789,-169957.312500
19790,138718.828125
19791,136835.015625
19792,-93521.843750
19793,-40513.796875
19794,-385877.562500
19795,-250510.953125
19796,-192244.953125
19797,89443.359375
19798,-290329.406250
19799,-190081.781250
19800,-216753.109375
19801,-90384.539062
19802,-88923.335938
19803,-368074.218750
19804,-322075.437500
19805,-165814.609375
19806,-196071.000000
19807,125229.921875
19808,194387.343750
19809,-365451.093750
19810,-83943.382812
19811,-323846.875000
19812,104814.164062
19813,134810.156250
19814,27334.929688
19815,54549.761719
19816,234469.000000
19817,-236079.140625
19818,-151578.312500
19819,63978.578125
19820,-382762.843750
19821,229970.500000
19822,-282625.781250
19823,-323360.843750
19824,197704.859375
19825,-325314.625000
19826,-262923.218750
19827,-73866.007812
19828,-175826.125000
19829,-345170.250000
19830,269030.000000
19831,73852.765625
19832,-268838.687500
19833,-373460.750000
19834,-358423.281250
19835,-207409.953125
19836,229207.718750
19837,-166696.937500
19838,264543.656250
19839,-112308.859375
19840,-170366.093750
19841,-255289.890625
19842,188186.968750
19843,183493.718750
19844,197871.093750
19845,259278.609375
19846,-226873.843750
19847,-142856.250000
19848,204779.609375
19849,122242.445312
19850,202492.953125
19851,195119.578125
19852,-329935.375000
19853,78907.804688
19854,72680.710938
19855,6728.650879
19856,56590.328125
19857,-181079.984375
19858,-293099.531250
19859,-60335.437500
19860,-134600.859375
19861,218972.125000
19862,88985.867188
19863,197872.390625
19864,26266.992188
19865,238674.343750
19866,-291655.593750
19867,-152075.421875
19868,44009.511719
19869,-289913.781250
19870,-10030.964844
19871,52590.730469
19872,268551.156250
19873,174429.593750
19874,-133838.562500
19875,-188225.921875
19876,162388.015625
19877,-225059.984375
19878,334597.468750
19879,78287.851562
19880,-79708.242188
19881,-90660.960938
19882,196336.656250
19883,-227568.265625
19884,258011.343750
19885,114414.734375
19886,-257463.218750
19887,246349.890625
19888,285983.093750
19889,96558.578125
19890,168629.984375
19891,218210.468750
19892,-142476.703125
19893,-215280.906250
19894,-98313.531250
19895,-103079.062500
19896,370421.156250
19897,42690.949219
19898,326754.500000
19899,130601.398438
19900,-51004.617188
19901,10218.436523
19902,-37456.484375
19903,244240.906250
19904,221290.296875
19905,-182202.640625
19906,43007.519531
19907,106029.390625
19908,-232075.984375
19909,-196911.484375
19910,313576.843750
19911,253918.000000
19912,265975.718750
19913,-109560.828125
19914,-85271.664062
19915,283303.281250
19916,106022.882812
19917,84204.531250
19918,194328.250000
19919,-121504.054688
19920,19800.212891
19921,-105988.484375
19922,106424.460938
19923,195392.062500
19924,84970.406250
19925,-5367.774414
19926,109926.914062
19927,-112129.265625
19928,181730.250000
19929,291354.437500
19930,46363.234375
19931,26555.099609
19932,-182450.312500
19933,336408.156250
19934,194915.953125
19935,-210035.328125
19936,-25032.044922
19937,-134339.953125
19938,198535.875000
19939,374472.312500
19940,-215657.343750
19941,-138047.687500
19942,-31061.599609
19943,313408.406250
19944,-170429.906250
19945,-155901.046875
19946,-287181.281250
19947,292692.781250
19948,210207.500000
19949,96898.273438
19950,-24866.185547
19951,68538.781250
19952,125478.304688
19953,232444.468750
19954,125407.046875
19955,344407.031250
19956,-147061.078125
19957,213892.812500
19958,189931.265625
19959,-75350.289062
19960,-99856.414062
19961,14634.408203
19962,-211461.250000
19963,-115293.796875
19964,-132859.453125
19965,-25383.498047
19966,-255254.187500
19967,-312455.687500
19968,220805.031250
19969,-107709.171875
19970,189347.296875
19971,266864.656250
19972,44735.761719
19973,-153483.609375
19974,-57133.156250
19975,-121545.445312
19976,219401.734375
19977,-26241.429688
19978,-293685.156250
19979,34649.367188
19980,42401.691406
19981,-53581.960938
19982,-18756.738281
19983,-301042.875000
19984,-199397.625000
19985,-57653.605469
19986,-42254.039062
19987,141499.890625
19988,158925.265625
19989,184039.046875
19990,-28904.070312
19991,155818.796875
19992,-332028.531250
19993,-129807.820312
19994,165955.593750
19995,-170980.078125
19996,55293.699219
19997,-95521.414062
19998,21086.320312
19999,-5238.273926
20000,58752.378906
20001,-136456.359375
20002,213238.984375
20003,-214991.296875
20004,84842.140625
20005,-15169.627930
20006,-82010.242188
20007,213464.125000
20008,115493.398438
20009,155388.453125
20010,-278835.781250
20011,111945.859375
20012,-3212.229492
20013,-206479.546875
20014,134389.140625
20015,-39055.332031
20016,-42831.457031
20017,95751.484375
20018,-339851.968750
20019,125081.601562
20020,-267188.968750
20021,-11799.412109
20022,-372981.687500
20023,-294433.125000
20024,-52547.765625
20025,251281.843750
20026,150799.609375
20027,-386967.062500
20028,-2626.846191
20029,139019.218750
20030,111452.664062
20031,-212368.546875
20032,182524.296875
20033,56602.367188
20034,169928.359375
20035,-60470.457031
20036,-237472.031250
20037,204171.484375
20038,-132778.515625
20039,-330088.562500
20040,-175186.171875
20041,-85872.992188
20042,-156939.265625
20043,114130.632812
20044,215194.281250
20045,129011.601562
20046,7756.069824
20047,-222044.765625
20048,-182306.406250
20049,136557.296875
20050,234412.515625
20051,-203252.890625
20052,213438.484375
20053,2084.809326
20054,-364032.250000
20055,34850.417969
20056,219191.312500
20057,-161153.656250
20058,-300773.531250
20059,-35339.656250
20060,246347.984375
20061,280051.156250
20062,83951.765625
20063,-262505.406250
20064,-338644.875000
20065,-264624.062500
20066,210212.828125
20067,61299.742188
20068,-118228.343750
20069,28578.041016
20070,117620.343750
20071,137630.531250
20072,-56821.308594
20073,-266747.937500
20074,-151212.531250
20075,-77928.656250
20076,-253112.093750
20077,-258587.656250
20078,156947.093750
20079,278668.062500
20080,217168.734375
20081,-171869.593750
20082,-298260.718750
20083,260427.312500
20084,250705.500000
20085,246569.921875
20086,98341.257812
20087,198334.312500
20088,230755.703125
20089,247554.171875
20090,329031.062500
20091,-74267.070312
20092,-290435.000000
20093,275736.531250
20094,276686.687500
20095,170756.750000
20096,-207561.171875
20097,-240770.078125
20098,151168.015625
20099,-261957.734375
20100,231253.578125
20101,-43747.679688
20102,-85757.296875
20103,-133445.968750
20104,47596.398438
20105,-264726.562500
20106,-234645.625000
20107,368544.093750
20108,-83958.929688
20109,341323.875000
20110,66251.382812
20111,291497.687500
20112,313813.531250
20113,-172000.734375
20114,307604.875000
20115,280018.593750
20116,111919.953125
20117,384785.843750
20118,101775.585938
20119,275083.593750
20120,49355.093750
20121,112393.039062
20122,-40648.175781
20123,157136.593750
20124,186989.750000
20125,354907.093750
20126,27039.888672
20127,373042.750000
20128,212842.812500
20129,-7496.541016
20130,114208.921875
20131,210317.078125
20132,243476.656250
20133,122798.968750
20134,159067.484375
20135,57596.605469
20136,9497.726562
20137,345784.156250
20138,-37456.128906
20139,-5475.685059
20140,-222607.031250
20141,38737.648438
20142,230077.109375
20143,274632.531250
20144,244415.109375
20145,-148629.890625
20146,61827.031250
20147,291451.687500
20148,-258646.109375
20149,-258977.375000
20150,-247191.109375
20151,-7352.527344
20152,66787.070312
20153,373822.437500
20154,82566.140625
20155,368958.812500
20156,-62939.054688
20157,-229861.140625
20158,335508.156250
20159,12953.371094
20160,273890.718750
20161,-9787.300781
20162,-99643.265625
20163,-209834.687500
20164,-273675.906250
20165,-239951.265625
20166,144457.406250
20167,299169.375000
20168,106973.867188
20169,-240053.343750
20170,-140307.234375
20171,309182.812500
20172,25822.785156
20173,-83845.726562
20174,200040.421875
20175,-253079.250000
20176,-122262.031250
20177,-19001.847656
20178,-59713.207031
20179,-228699.734375
20180,100070.835938
20181,13420.988281
20182,153561.812500
20183,87277.820312
20184,-254653.296875
20185,-287838.875000
20186,31061.378906
20187,-54438.175781
20188,149634.750000
20189,140210.000000
20190,-58234.847656
20191,-217193.390625
20192,-308458.343750
20193,-310825.781250
20194,-283451.687500
20195,-205833.734375
20196,155745.031250
20197,-308764.593750
20198,183857.015625
20199,-115492.492188
20200,-354622.312500
20201,-208803.765625
20202,-82004.820312
20203,-75491.367188
20204,-204251.390625
20205,129076.968750
20206,-110476.234375
20207,-87979.742188
20208,87062.734375
20209,-27072.166016
20210,-1653.438721
20211,-117872.601562
20212,-90785.414062
20213,-50135.949219
20214,162493.765625
20215,-269334.062500
20216,203990.125000
20217,-178618.453125
20218,63287.949219
20219,-6244.675293
20220,-177035.812500
20221,156764.140625
20222,-61377.109375
20223,73800.359375
20224,-151112.046875
20225,22935.175781
20226,94651.343750
20227,-99820.593750
20228,90586.609375
20229,-113569.093750
20230,-374176.031250
20231,-216699.453125
20232,250135.796875
20233,-24087.994141
20234,236254.437500
20235,-235638.140625
20236,-158764.015625
20237,-149747.796875
20238,208431.437500
20239,-319179.843750
20240,121107.781250
20241,-26359.505859
20242,-77035.460938
20243,163548.218750
20244,172518.421875
20245,-52394.167969
20246,-375611.437500
20247,-290846.375000
20248,-366787.406250
20249,61801.812500
20250,140048.031250
20251,-57807.589844
20252,184679.125000
20253,124296.710938
20254,-257864.937500
20255,262188.625000
20256,-187195.937500
20257,-362558.656250
20258,-72022.320312
20259,121909.429688
20260,-296820.500000
20261,-113139.679688
20262,116391.562500
20263,-45041.457031
20264,-64303.359375
20265,187721.718750
20266,-18420.785156
20267,-244960.296875
20268,-71109.734375
20269,-125978.742188
20270,-255825.656250
20271,213720.218750
20272,192983.156250
20273,-246025.203125
20274,-224706.765625
20275,-256222.968750
20276,247782.078125
20277,77450.484375
20278,-17672.396484
20279,-186058.968750
20280,-200080.453125
20281,124556.960938
20282,-135247.812500
20283,170998.515625
20284,159309.921875
20285,-9045.865234
20286,-287250.468750
20287,36717.796875
20288,272701.437500
20289,59633.019531
20290,-304328.281250
20291,95239.921875
20292,112987.695312
20293,227919.843750
20294,290484.656250
20295,441.936127
20296,258044.703125
20297,-80757.757812
20298,-166887.609375
20299,71105.976562
20300,90454.914062
20301,-10180.189453
20302,4702.637695
20303,-280958.687500
20304,130141.718750
20305,-20779.458984
20306,-174762.718750
20307,78795.210938
20308,-285965.468750
20309,-4071.390869
20310,355204.187500
20311,80107.085938
20312,104394.945312
20313,-49200.507812
20314,-208841.109375
20315,58495.859375
20316,278144.906250
20317,14221.984375
20318,-121408.484375
20319,37138.320312
20320,225410.140625
20321,-131562.640625
20322,182130.468750
20323,-241814.984375
20324,126891.289062
20325,-272984.343750
20326,-275622.187500
20327,-214612.890625
20328,-182190.281250
20329,248251.265625
20330,187959.843750
20331,-78687.703125
20332,24647.482422
20333,234229.984375
20334,148287.828125
20335,-35353.964844
20336,84014.835938
20337,389400.562500
20338,47258.671875
20339,267083.593750
20340,-132365.031250
20341,358417.093750
20342,154991.968750
20343,261508.171875
20344,269291.031250
20345,-168182.937500
20346,108024.429688
20347,-80891.117188
20348,43736.597656
20349,103232.750000
20350,-111971.875000
20351,-102894.382812
20352,293301.875000
20353,-96667.921875
20354,-114004.312500
20355,-6638.669434
20356,158313.375000
20357,202513.562500
20358,322012.906250
20359,194766.750000
20360,122887.109375
20361,-12947.291992
20362,-216369.859375
20363,134552.296875
20364,-232882.515625
20365,375058.625000
20366,362776.343750
20367,-226126.484375
20368,-134050.890625
20369,342796.593750
20370,85453.359375
20371,-249483.015625
20372,321384.218750
20373,178143.859375
20374,-187100.390625
20375,-251900.421875
20376,-272806.125000
20377,373425.687500
20378,52724.410156
20379,-202466.234375
20380,9870.102539
20381,-158490.515625
20382,-218850.312500
20383,277696.187500
20384,159619.375000
20385,56723.578125
20386,259096.078125
20387,145891.218750
20388,-293370.781250
20389,-134932.843750
20390,-262808.968750
20391,-150404.062500
20392,-169822.093750
20393,270750.531250
20394,327420.625000
20395,-49647.054688
20396,-301125.750000
20397,-127376.796875
20398,-133607.328125
20399,319937.812500
20400,327209.187500
20401,276792.843750
20402,-58113.527344
20403,308775.375000
20404,-254814.937500
20405,158677.468750
20406,128875.164062
20407,293144.562500
20408,238921.375000
20409,-45955.828125
20410,-97127.015625
20411,112441.945312
20412,-227703.546875
20413,-118938.406250
20414,-49164.511719
20415,225578.671875
20416,-118968.851562
20417,-51520.457031
20418,-139842.734375
20419,-142363.671875
20420,-76649.414062
20421,-62991.953125
20422,-63185.664062
20423,-309751.000000
20424,-113801.375000
20425,-14876.066406
20426,-25936.521484
20427,274778.062500
20428,-68894.093750
20429,-136017.671875
20430,231630.281250
20431,-156718.937500
20432,61005.769531
20433,-364655.281250
20434,-4842.809082
20435,176321.078125
20436,-190544.781250
20437,46027.074219
20438,-366597.468750
20439,76090.039062
20440,3247.701416
20441,-75080.234375
20442,-362256.156250
20443,-374006.875000
20444,-83353.296875
20445,-131327.031250
20446,-168156.250000
20447,-195566.000000
20448,-137801.984375
