Performance(MegaMultiply-Sums per Second)1825.837781Index,Sum
13827,-397578.062500
13828,40979.050781
13829,391233.625000
13830,306888.687500
13831,378436.500000
13832,9798.688477
13833,-76002.296875
13834,-322568.625000
13835,585243.437500
13836,-205757.609375
13837,304234.625000
13838,-584771.375000
13839,-204819.015625
13840,-311892.593750
13841,-202316.671875
13842,119161.515625
13843,-130486.632812
13844,-309885.250000
13845,531816.875000
13846,157216.187500
13847,-63167.714844
13848,155478.687500
13849,125770.468750
13850,-31675.507812
13851,-284446.093750
13852,-378932.312500
13853,-147515.062500
13854,500999.062500
13855,35178.941406
13856,111456.953125
13857,300751.875000
13858,-58002.683594
13859,-180730.718750
13860,37519.074219
13861,57404.093750
13862,182164.000000
13863,-12658.927734
13864,470970.187500
13865,166257.312500
13866,-76992.718750
13867,225806.640625
13868,56828.628906
13869,333013.968750
13870,35016.718750
13871,-211519.093750
13872,-255521.843750
13873,-210883.656250
13874,-445486.562500
13875,372479.593750
13876,-128027.523438
13877,-437667.437500
13878,21216.560547
13879,3837.372070
13880,-119002.109375
13881,409219.156250
13882,315699.843750
13883,57004.628906
13884,276314.437500
13885,629601.125000
13886,-21066.912109
13887,38622.972656
13888,-165504.515625
13889,186625.265625
13890,182253.984375
13891,359735.000000
13892,-36541.398438
13893,146153.937500
13894,126130.632812
13895,514801.937500
13896,52725.757812
13897,-255454.937500
13898,187386.546875
13899,163496.234375
13900,-504217.968750
13901,43336.781250
13902,-135526.687500
13903,251585.765625
13904,519191.750000
13905,587460.125000
13906,-111357.656250
13907,-357906.031250
13908,-39042.226562
13909,15550.953125
13910,374093.625000
13911,-117136.953125
13912,-496184.000000
13913,130236.390625
13914,586015.812500
13915,37865.148438
13916,-287184.375000
13917,347869.343750
13918,-10933.629883
13919,-337487.875000
13920,62957.316406
13921,571306.812500
13922,150766.937500
13923,574099.625000
13924,-368721.625000
13925,-190521.437500
13926,-510099.343750
13927,244285.187500
13928,191429.500000
13929,49656.351562
13930,112657.171875
13931,254715.000000
13932,452444.968750
13933,-233123.750000
13934,104409.148438
13935,-60499.750000
13936,94639.484375
13937,125137.843750
13938,-85155.640625
13939,11984.249023
13940,184833.203125
13941,-6436.515625
13942,235575.796875
13943,183111.265625
13944,205208.281250
13945,-300886.031250
13946,85714.203125
13947,-132709.343750
13948,23611.332031
13949,300789.000000
13950,102144.156250
13951,-34562.000000
13952,471089.343750
13953,402195.812500
13954,295900.750000
13955,-152827.734375
13956,-324757.937500
13957,-484766.093750
13958,295264.812500
13959,-534094.937500
13960,404307.093750
13961,-191718.578125
13962,-4957.790039
13963,360053.375000
13964,-544459.437500
13965,-191947.843750
13966,-16376.988281
13967,335598.250000
13968,446583.500000
13969,-353050.093750
13970,-174169.578125
13971,-151364.015625
13972,206069.328125
13973,-271101.562500
13974,52179.621094
13975,-450261.562500
13976,-148064.687500
13977,194870.343750
13978,-536086.812500
13979,-247584.203125
13980,-24116.052734
13981,-141177.640625
13982,-97486.335938
13983,144788.500000
13984,103759.796875
13985,-89209.500000
13986,-185243.390625
13987,-444650.281250
13988,-604505.000000
13989,-208547.593750
13990,-611576.187500
13991,-223237.656250
13992,282493.937500
13993,464340.187500
13994,-475468.125000
13995,403495.125000
13996,240770.765625
13997,-134399.921875
13998,107392.281250
13999,-403693.718750
14000,-352034.593750
14001,394958.031250
14002,-260820.515625
14003,243606.781250
14004,-394015.656250
14005,-623436.125000
14006,-434819.906250
14007,-78697.265625
14008,319888.187500
14009,-589122.875000
14010,39568.320312
14011,-69513.453125
14012,-271268.593750
14013,341685.531250
14014,-347121.312500
14015,1612.137695
14016,25260.117188
14017,70634.250000
14018,-152707.968750
14019,-256054.015625
14020,54969.125000
14021,-139711.343750
14022,75756.281250
14023,200660.375000
14024,-18730.630859
14025,-498152.687500
14026,327192.531250
14027,-364196.281250
14028,-26944.613281
14029,-376951.125000
14030,-298525.781250
14031,-167344.625000
14032,-300822.593750
14033,320385.125000
14034,-165045.906250
14035,241697.359375
14036,7927.116699
14037,-203984.000000
14038,479365.312500
14039,-29084.031250
14040,134782.890625
14041,-255911.531250
14042,-165883.218750
14043,602957.375000
14044,25237.056641
14045,452672.312500
14046,212003.437500
14047,-21520.941406
14048,-123173.562500
14049,414580.781250
14050,-448333.593750
14051,-209584.031250
14052,264278.843750
14053,158879.625000
14054,-194003.875000
14055,-322824.812500
14056,359276.125000
14057,248484.906250
14058,62984.011719
14059,-169924.390625
14060,-308457.593750
14061,60189.000000
14062,-37868.371094
14063,-201907.906250
14064,-57976.800781
14065,-16249.187500
14066,234273.812500
14067,166867.828125
14068,-331028.000000
14069,-257747.093750
14070,-147940.265625
14071,-422420.750000
14072,-210564.984375
14073,-419343.562500
14074,-595946.125000
14075,-41642.328125
14076,228256.937500
14077,127515.570312
14078,450139.968750
14079,447236.562500
14080,-14955.780273
14081,-165771.734375
14082,-14421.737305
14083,-331539.343750
14084,-105994.750000
14085,-197606.687500
14086,-117751.765625
14087,-249505.921875
14088,197637.875000
14089,80859.921875
14090,-379606.281250
14091,170984.984375
14092,-257244.734375
14093,86682.070312
14094,35077.855469
14095,236398.953125
14096,305388.218750
14097,-120497.750000
14098,-327818.343750
14099,332562.000000
14100,-580226.937500
14101,24913.312500
14102,631984.375000
14103,-1198.567383
14104,-310994.531250
14105,-67074.023438
14106,-2941.235352
14107,-554516.687500
14108,414414.093750
14109,-56987.429688
14110,-142317.875000
14111,-127035.421875
14112,-55786.554688
14113,-179020.156250
14114,-400676.500000
14115,28705.921875
14116,146999.968750
14117,-91888.218750
14118,-362286.156250
14119,-30251.347656
14120,287718.718750
14121,361570.406250
14122,-88159.820312
14123,-199907.078125
14124,-101939.109375
14125,17638.890625
14126,-211051.531250
14127,-120107.820312
14128,98344.406250
14129,-145195.156250
14130,216149.187500
14131,394325.718750
14132,149952.515625
14133,55714.859375
14134,-125923.632812
14135,-226581.453125
14136,-341620.656250
14137,-182654.843750
14138,-441908.750000
14139,-139485.796875
14140,-36681.210938
14141,-142796.375000
14142,-82593.882812
14143,-55434.609375
14144,79982.835938
14145,-68836.203125
14146,112389.437500
14147,-449794.875000
14148,-386551.375000
14149,245448.359375
14150,-222346.375000
14151,-42496.433594
14152,106832.406250
14153,-205927.812500
14154,-113869.500000
14155,-91949.437500
14156,-134333.875000
14157,101439.000000
14158,-232017.625000
14159,164349.968750
14160,2786.684570
14161,-166615.796875
14162,-11079.482422
14163,39258.296875
14164,118756.656250
14165,3901.468750
14166,-55065.726562
14167,-475048.093750
14168,195264.156250
14169,-356737.656250
14170,25760.535156
14171,94216.750000
14172,-356710.218750
14173,-125333.953125
14174,-431705.906250
14175,-212694.093750
14176,78661.679688
14177,395257.937500
14178,44022.757812
14179,231694.984375
14180,-481491.531250
14181,4606.750000
14182,-287890.875000
14183,-35828.195312
14184,-133215.578125
14185,-200830.781250
14186,-122880.250000
14187,-315671.468750
14188,78059.000000
14189,62125.437500
14190,-170449.000000
14191,529778.125000
14192,29658.025391
14193,372349.875000
14194,-152855.234375
14195,-339158.062500
14196,-377539.843750
14197,30661.625000
14198,-114471.601562
14199,-100971.343750
14200,-120447.609375
14201,-149663.437500
14202,114905.695312
14203,-259142.937500
14204,-463052.687500
14205,-638668.250000
14206,-285780.906250
14207,-89578.390625
14208,315190.187500
14209,188267.625000
14210,-111233.164062
14211,-449045.562500
14212,496200.593750
14213,-282167.750000
14214,-518533.093750
14215,-315115.343750
14216,428080.937500
14217,-161104.625000
14218,220390.734375
14219,-257248.921875
14220,-274823.875000
14221,-426368.937500
14222,-80506.664062
14223,508843.812500
14224,214922.609375
14225,119057.195312
14226,-673576.937500
14227,-344387.156250
14228,-386905.593750
14229,-278167.531250
14230,172266.937500
14231,-454071.250000
14232,-105860.539062
14233,-417904.937500
14234,-187631.640625
14235,-337161.968750
14236,490424.031250
14237,-363809.281250
14238,-82909.445312
14239,103113.718750
14240,-175511.328125
14241,226798.515625
14242,134020.421875
14243,-508111.718750
14244,-104012.492188
14245,-111027.695312
14246,-128119.945312
14247,-572180.875000
14248,27941.552734
14249,1918.843750
14250,-80624.375000
14251,-95694.320312
14252,-139582.125000
14253,-361684.687500
14254,-50168.679688
14255,-449384.125000
14256,-27573.558594
14257,-334286.906250
14258,473679.562500
14259,381004.250000
14260,-293459.906250
14261,-177097.515625
14262,-154712.375000
14263,-256445.250000
14264,78372.843750
14265,511207.906250
14266,-276249.093750
14267,54807.023438
14268,-74727.265625
14269,47727.429688
14270,-268659.312500
14271,-522335.750000
14272,286139.906250
14273,62848.843750
14274,-86524.132812
14275,100399.054688
14276,223044.656250
14277,-351884.437500
14278,-427357.031250
14279,74633.867188
14280,99855.289062
14281,312291.968750
14282,-130154.312500
14283,51806.207031
14284,-429419.000000
14285,-113725.625000
14286,-234167.156250
14287,-309407.000000
14288,-113352.796875
14289,-477333.437500
14290,138069.640625
14291,182587.625000
14292,-568908.687500
14293,-154426.234375
14294,-92721.632812
14295,-252038.984375
14296,233292.125000
14297,-266469.937500
14298,-204110.296875
14299,-263571.062500
14300,488895.562500
14301,-122596.187500
14302,427.872314
14303,-242350.187500
14304,-21791.605469
14305,-100807.070312
14306,299584.031250
14307,15448.082031
14308,49341.937500
14309,-570346.312500
14310,-109483.851562
14311,-130747.132812
14312,126572.304688
14313,149377.234375
14314,345263.406250
14315,-22611.173828
14316,-123078.398438
14317,-88463.578125
14318,-132930.109375
14319,-292063.750000
14320,-73907.421875
14321,198402.703125
14322,357439.625000
14323,36850.496094
14324,-342515.750000
14325,-162143.734375
14326,5231.129883
14327,66398.500000
14328,149210.921875
14329,197588.250000
14330,-83720.132812
14331,181560.765625
14332,-354147.687500
14333,344161.812500
14334,206080.750000
14335,6944.141602
14336,-144089.953125
14337,-124362.007812
14338,-272740.375000
14339,-138527.593750
14340,559912.000000
14341,-346558.000000
14342,175212.468750
14343,-281253.906250
14344,215268.781250
14345,195593.531250
14346,-382149.906250
14347,165382.046875
14348,487874.750000
14349,1725.835938
14350,67719.796875
14351,-371671.937500
14352,41302.546875
14353,209501.875000
14354,-92717.164062
14355,238712.546875
14356,601352.125000
14357,-63549.609375
14358,481899.312500
14359,-2476.181152
14360,297727.500000
14361,292632.875000
14362,43791.296875
14363,-419161.687500
14364,17611.976562
14365,119646.921875
14366,-111854.179688
14367,-23653.904297
14368,233044.875000
14369,268253.312500
14370,-62653.781250
14371,-323613.218750
14372,368255.437500
14373,162876.750000
14374,471974.218750
14375,545743.250000
14376,557076.187500
14377,-176646.187500
14378,-63079.183594
14379,-182605.375000
14380,-143157.203125
14381,449473.125000
14382,268908.250000
14383,-416400.000000
14384,-387226.031250
14385,170938.718750
14386,241756.203125
14387,-146347.046875
14388,-99309.054688
14389,310936.937500
14390,-217644.859375
14391,-516045.187500
14392,-110310.101562
14393,-190890.968750
14394,151983.921875
14395,-546736.437500
14396,-201678.234375
14397,511019.000000
14398,-55255.503906
14399,115091.500000
14400,148977.687500
14401,-48165.765625
14402,104616.812500
14403,-468204.687500
14404,63532.750000
14405,142110.140625
14406,-480042.843750
14407,4154.781738
14408,5289.820312
14409,-172560.718750
14410,-325302.343750
14411,-548579.375000
14412,410504.781250
14413,291188.187500
14414,387963.125000
14415,380697.687500
14416,-18232.751953
14417,21126.671875
14418,214222.656250
14419,-72867.062500
14420,-176427.921875
14421,-165415.281250
14422,271265.750000
14423,-182034.281250
14424,95118.039062
14425,479793.093750
14426,239001.984375
14427,12885.242188
14428,-239701.203125
14429,-422462.937500
14430,-46837.515625
14431,290372.156250
14432,-666702.187500
14433,-67536.460938
14434,-574060.000000
14435,-553742.312500
14436,266607.593750
14437,87774.265625
14438,63757.375000
14439,-261448.937500
14440,-539610.875000
14441,-375871.281250
14442,-205312.015625
14443,-320546.312500
14444,-29129.722656
14445,-94610.484375
14446,350130.437500
14447,-461679.500000
14448,-130942.640625
14449,324434.062500
14450,-11524.881836
14451,-467336.625000
14452,-22347.191406
14453,-7126.529297
14454,373384.031250
14455,-317450.031250
14456,150060.906250
14457,101658.281250
14458,-335653.093750
14459,168269.437500
14460,7546.951172
14461,-31072.921875
14462,-495608.906250
14463,-397816.843750
14464,-547750.000000
14465,397792.781250
14466,331545.687500
14467,-505845.343750
14468,-377583.062500
14469,-158218.453125
14470,-490583.156250
14471,20061.132812
14472,-260489.437500
14473,-23389.531250
14474,-22365.296875
14475,-319558.343750
14476,268569.906250
14477,-408609.781250
14478,48725.843750
14479,-211293.359375
14480,-51494.769531
14481,-293903.437500
14482,-325419.562500
14483,-299168.656250
14484,-15706.842773
14485,-368302.281250
14486,-168449.906250
14487,-366948.093750
14488,-128131.828125
14489,367274.625000
14490,330625.031250
14491,137648.171875
14492,-30324.578125
14493,-311330.375000
14494,-544182.375000
14495,473418.406250
14496,155086.468750
14497,276645.625000
14498,-14855.312500
14499,336484.468750
14500,-15211.601562
14501,509220.250000
14502,-119824.929688
14503,-209617.156250
14504,-321510.750000
14505,256175.343750
14506,452192.531250
14507,-46553.550781
14508,-278394.281250
14509,284842.156250
14510,-56459.359375
14511,-122816.789062
14512,197620.140625
14513,-21319.125000
14514,47718.183594
14515,65575.765625
14516,30217.390625
14517,-496083.812500
14518,-378452.687500
14519,-405484.187500
14520,-262044.296875
14521,-331470.343750
14522,200197.531250
14523,34755.265625
14524,-337938.937500
14525,605438.125000
14526,-49469.589844
14527,-21108.332031
14528,421659.156250
14529,-242174.609375
14530,-549328.375000
14531,-39889.386719
14532,-81885.960938
14533,-86091.812500
14534,473740.250000
14535,-78339.828125
14536,45422.617188
14537,471030.750000
14538,162756.578125
14539,-346114.281250
14540,7168.002930
14541,-367642.625000
14542,-81566.515625
14543,-114380.406250
14544,561287.312500
14545,344722.156250
14546,-143171.828125
14547,-387399.937500
14548,302066.437500
14549,344910.875000
14550,57418.210938
14551,123251.882812
14552,157182.656250
14553,308889.625000
14554,-182736.203125
14555,-30582.476562
14556,456607.875000
14557,62421.421875
14558,-155012.328125
14559,-167103.296875
14560,-116980.546875
14561,300074.875000
14562,435826.125000
14563,-333812.656250
14564,-37250.054688
14565,-210329.796875
14566,12044.373047
14567,6881.768555
14568,-341164.375000
14569,-25828.027344
14570,21025.042969
14571,-84854.796875
14572,187807.750000
14573,-133970.375000
14574,-199014.781250
14575,-138679.515625
14576,344131.906250
14577,-23436.882812
14578,-136115.718750
14579,-14908.736328
14580,406247.312500
14581,-321302.093750
14582,-481231.906250
14583,-183379.109375
14584,332759.250000
14585,59695.335938
14586,-193123.515625
14587,-492051.312500
14588,-197254.765625
14589,6198.863281
14590,11089.871094
14591,-186608.343750
14592,166752.781250
14593,-467848.875000
14594,135924.203125
14595,149136.375000
14596,36185.570312
14597,-34677.156250
14598,-154092.359375
14599,-359277.656250
14600,9688.505859
14601,219495.125000
14602,306478.937500
14603,-56290.371094
14604,31561.500000
14605,-7353.750000
14606,-532943.750000
14607,-55041.707031
14608,247307.109375
14609,178921.125000
14610,200485.343750
14611,238935.218750
14612,-66609.429688
14613,-349256.812500
14614,-252500.843750
14615,-44475.320312
14616,87679.632812
14617,-29251.839844
14618,145823.734375
14619,-482631.687500
14620,-211044.390625
14621,423145.937500
14622,8066.185059
14623,367894.687500
14624,324790.468750
14625,-316327.062500
14626,-299445.625000
14627,-511683.031250
14628,-569454.250000
14629,-397835.750000
14630,47036.625000
14631,-213277.640625
14632,3182.326660
14633,-60476.304688
14634,-591501.937500
14635,302642.281250
14636,4456.926758
14637,-266376.531250
14638,181764.187500
14639,285845.781250
14640,-360389.812500
14641,195410.093750
14642,-264870.562500
14643,150573.640625
14644,-132958.531250
14645,-206228.453125
14646,-205313.312500
14647,-131448.203125
14648,10150.300781
14649,-146491.000000
14650,224699.484375
14651,-448959.750000
14652,-141580.062500
14653,47342.468750
14654,93434.226562
14655,24391.976562
14656,-549041.562500
14657,381413.562500
14658,238164.953125
14659,372012.468750
14660,95151.140625
14661,-83454.757812
14662,86245.671875
14663,118451.765625
14664,-172573.875000
14665,-96491.937500
14666,-382796.812500
14667,233459.843750
14668,-105811.695312
14669,74552.734375
14670,-111760.507812
14671,-286946.656250
14672,-119398.515625
14673,-668982.312500
14674,-57759.746094
14675,-595183.562500
14676,441156.718750
14677,-407286.093750
14678,119573.125000
14679,-458451.718750
14680,-60666.828125
14681,78645.226562
14682,-4808.101562
14683,-175259.968750
14684,-503532.531250
14685,203349.781250
14686,-140123.093750
14687,-104986.859375
14688,-158407.812500
14689,-128965.210938
14690,-367691.937500
14691,213709.781250
14692,-2993.595703
14693,76403.468750
14694,-31742.847656
14695,235122.687500
14696,-340875.687500
14697,179581.812500
14698,-100396.210938
14699,257568.203125
14700,118355.406250
14701,-1593.093750
14702,-232134.000000
14703,268539.156250
14704,-346219.375000
14705,53717.199219
14706,-383782.375000
14707,321818.500000
14708,-61954.593750
14709,-138338.109375
14710,-272793.906250
14711,182267.421875
14712,-298283.750000
14713,415413.687500
14714,50243.097656
14715,-129993.226562
14716,56626.242188
14717,165594.484375
14718,119950.226562
14719,-292999.156250
14720,-190270.625000
14721,-314387.281250
14722,-378384.812500
14723,-329003.156250
14724,289520.875000
14725,-158889.687500
14726,-296545.781250
14727,394949.250000
14728,274501.531250
14729,149530.375000
14730,-138595.703125
14731,184569.234375
14732,-284621.781250
14733,-170848.671875
14734,301203.312500
14735,-588920.937500
14736,240274.921875
14737,313397.187500
14738,-497256.593750
14739,-59609.906250
14740,-117427.703125
14741,52284.328125
14742,-371622.625000
14743,-262820.000000
14744,-266091.593750
14745,-139030.968750
14746,303916.875000
14747,-197853.093750
14748,276572.218750
14749,543127.250000
14750,-253540.781250
14751,503075.000000
14752,-332338.937500
14753,5328.960938
14754,-78848.875000
14755,667333.437500
14756,259028.765625
14757,320887.500000
14758,-24198.472656
14759,-528516.125000
14760,-168536.812500
14761,-181952.968750
14762,416271.406250
14763,-175460.281250
14764,389831.312500
14765,426482.812500
14766,19708.644531
14767,-143781.109375
14768,-400600.875000
14769,-79523.281250
14770,-314932.593750
14771,521720.687500
14772,470635.531250
14773,258430.937500
14774,97860.601562
14775,64522.031250
14776,-160630.343750
14777,101325.484375
14778,31261.519531
14779,429127.687500
14780,-472303.687500
14781,615656.000000
14782,189504.640625
14783,88734.109375
14784,346925.500000
14785,348861.781250
14786,-328194.812500
14787,588040.000000
14788,-256672.437500
14789,632295.000000
14790,102799.656250
14791,-276358.750000
14792,455039.031250
14793,-111718.437500
14794,470229.593750
14795,338502.093750
14796,-105473.640625
14797,116789.796875
14798,94266.734375
14799,-340073.656250
14800,369211.750000
14801,77031.578125
14802,-398609.125000
14803,428622.750000
14804,-24586.601562
14805,-28906.640625
14806,230433.640625
14807,-228535.031250
14808,-137892.812500
14809,186509.437500
14810,-131556.531250
14811,-7373.671875
14812,536319.375000
14813,351639.312500
14814,379076.687500
14815,163420.765625
14816,213023.953125
14817,-343499.718750
14818,-31415.363281
14819,88472.726562
14820,-563.244629
14821,-76170.593750
14822,186214.375000
14823,-583699.000000
14824,-325499.656250
14825,-214779.109375
14826,-281955.687500
14827,282902.156250
14828,-13329.529297
14829,-86077.234375
14830,-206760.953125
14831,311080.093750
14832,-59978.742188
14833,75427.820312
14834,76765.531250
14835,64645.738281
14836,4098.133301
14837,-3883.703125
14838,-224434.812500
14839,195595.062500
14840,-337748.937500
14841,569111.750000
14842,419248.312500
14843,-20343.109375
14844,138483.312500
14845,-188092.812500
14846,-115673.000000
14847,-72474.078125
14848,331869.312500
14849,162692.625000
14850,-660799.812500
14851,-59314.605469
14852,-319071.343750
14853,74505.765625
14854,280000.593750
14855,-441864.312500
14856,358562.218750
14857,274911.875000
14858,456568.843750
14859,218184.843750
14860,-206697.375000
14861,181978.859375
14862,-332998.562500
14863,-50462.894531
14864,329452.875000
14865,-154855.750000
14866,-689002.687500
14867,-190763.453125
14868,156621.546875
14869,-110592.750000
14870,-206075.234375
14871,-36532.187500
14872,-218303.687500
14873,-296707.343750
14874,-240637.421875
14875,9907.766602
14876,-234410.390625
14877,304211.625000
14878,268467.593750
14879,493039.000000
14880,-293800.125000
14881,-500404.000000
14882,274555.562500
14883,-484771.218750
14884,74198.289062
14885,260021.250000
14886,-174146.453125
14887,-238612.359375
14888,43682.765625
14889,119444.539062
14890,379912.125000
14891,-605831.750000
14892,-237697.109375
14893,-86658.820312
14894,-360924.906250
14895,79997.937500
14896,-391517.562500
14897,-29793.304688
14898,68840.093750
14899,32347.539062
14900,96129.250000
14901,462212.062500
14902,20117.000000
14903,357792.187500
14904,75076.664062
14905,-25865.125000
14906,480417.218750
14907,241643.015625
14908,194282.515625
14909,-141884.359375
14910,443350.093750
14911,-310440.687500
14912,17521.578125
14913,-104428.492188
14914,-61442.144531
14915,-497481.468750
14916,-250367.031250
14917,290156.843750
14918,161059.937500
14919,314758.218750
14920,224293.953125
14921,53932.828125
14922,417139.593750
14923,-382903.531250
14924,313156.062500
14925,-555831.812500
14926,218653.578125
14927,80814.648438
14928,-275346.625000
14929,329823.312500
14930,500759.718750
14931,-225621.406250
14932,-11847.527344
14933,-99801.640625
14934,148404.546875
14935,-8361.935547
14936,-305064.281250
14937,-249578.468750
14938,-109522.164062
14939,-432846.937500
14940,136763.578125
14941,-266180.781250
14942,591194.250000
14943,-126695.531250
14944,245906.609375
14945,-450982.031250
14946,15444.613281
14947,-105581.585938
14948,-69006.218750
14949,-46566.429688
14950,-12858.953125
14951,138692.109375
14952,378531.000000
14953,111078.046875
14954,145392.765625
14955,33973.710938
14956,469411.562500
14957,-355881.750000
14958,-44453.117188
14959,33759.308594
14960,-26155.277344
14961,138040.593750
14962,22469.246094
14963,-27901.414062
14964,89531.882812
14965,224695.859375
14966,-158723.093750
14967,39220.804688
14968,-252268.984375
14969,68714.906250
14970,-142877.703125
14971,50277.976562
14972,279162.375000
14973,501821.250000
14974,174284.718750
14975,108879.710938
14976,676433.562500
14977,581009.250000
14978,296978.968750
14979,-31773.023438
14980,-177211.937500
14981,318657.968750
14982,-44393.382812
14983,78125.937500
14984,-39238.910156
14985,288639.156250
14986,-171686.921875
14987,-191651.484375
14988,631180.250000
14989,173200.156250
14990,618373.500000
14991,868.220703
14992,-336866.500000
14993,-125037.390625
14994,40944.710938
14995,287503.625000
14996,566057.812500
14997,262172.718750
14998,87679.046875
14999,-220051.703125
15000,35911.734375
15001,-62110.570312
15002,320691.156250
15003,564161.187500
15004,49586.484375
15005,184358.796875
15006,63355.703125
15007,150859.406250
15008,-386435.000000
15009,-22378.687500
15010,-98169.304688
15011,-226458.890625
15012,-12652.821289
15013,532697.562500
15014,99641.453125
15015,417990.875000
15016,-222698.812500
15017,-29024.000000
15018,-254108.515625
15019,106394.414062
15020,-139405.968750
15021,635142.000000
15022,128715.359375
15023,77086.093750
15024,97463.210938
15025,111478.648438
15026,1273.222656
15027,-239900.500000
15028,-270223.437500
15029,145838.937500
15030,-42352.089844
15031,-188746.437500
15032,-247776.140625
15033,-193112.343750
15034,-60922.730469
15035,-27070.230469
15036,190113.437500
15037,76169.875000
15038,-167795.531250
15039,462476.031250
15040,84684.226562
15041,-86987.640625
15042,-60759.937500
15043,7429.248047
15044,350569.156250
15045,-199467.562500
15046,-196009.890625
15047,-541476.375000
15048,1020.678955
15049,-71555.375000
15050,-441271.593750
15051,149778.843750
15052,-58556.714844
15053,83826.046875
15054,-297688.437500
15055,-253730.046875
15056,1582.083984
15057,-515868.250000
15058,82800.632812
15059,88991.937500
15060,-168654.437500
15061,57348.875000
15062,-143785.718750
15063,-554946.812500
15064,62652.433594
15065,-613515.875000
15066,12625.698242
15067,-184666.875000
15068,-511735.531250
15069,148359.156250
15070,355688.000000
15071,168147.843750
15072,-223496.468750
15073,5127.859375
15074,269715.750000
15075,45650.769531
15076,248770.250000
15077,-76925.914062
15078,469493.250000
15079,-477595.875000
15080,-429136.031250
15081,253400.484375
15082,-423577.656250
15083,-125554.648438
15084,-9195.432617
15085,-458418.312500
15086,-68480.953125
15087,-203813.406250
15088,82688.703125
15089,-113972.453125
15090,-203637.765625
15091,-298828.281250
15092,-162358.968750
15093,190841.437500
15094,196658.234375
15095,-26628.546875
15096,-435927.562500
15097,-179083.718750
15098,-97806.070312
15099,-313499.406250
15100,83078.273438
15101,-142463.437500
15102,-67355.062500
15103,-213575.390625
15104,-244701.546875
15105,-116147.000000
15106,51938.156250
15107,-29849.623047
15108,259634.984375
15109,120826.945312
15110,-399733.875000
15111,214616.546875
15112,-41990.449219
15113,-261386.750000
15114,-515642.625000
15115,430964.562500
15116,-196861.468750
15117,-48162.687500
15118,46466.394531
15119,-265602.125000
15120,354101.468750
15121,-73111.789062
15122,-78280.726562
15123,259607.328125
15124,7827.761230
15125,57145.671875
15126,41627.812500
15127,44070.699219
15128,-589880.250000
15129,166942.687500
15130,-431377.718750
15131,403207.906250
15132,42175.597656
15133,433395.062500
15134,67712.625000
15135,-261671.937500
15136,-330874.343750
15137,-256329.125000
15138,374683.875000
15139,-206331.187500
15140,312677.593750
15141,-482423.125000
15142,-235514.609375
15143,-177823.421875
15144,3548.316162
15145,380895.937500
15146,201136.234375
15147,-307556.468750
15148,-225313.968750
15149,-318237.812500
15150,-90300.718750
15151,263520.062500
15152,-497180.968750
15153,-525723.875000
15154,-82200.484375
15155,156497.093750
15156,-111079.375000
15157,-265022.031250
15158,-262612.718750
15159,-416935.125000
15160,55247.367188
15161,128138.421875
15162,-413883.031250
15163,157474.906250
15164,89154.304688
15165,509087.250000
15166,-372633.968750
15167,360124.500000
15168,-177018.890625
15169,-236692.312500
15170,384184.875000
15171,141079.406250
15172,-384285.500000
15173,-140909.906250
15174,-276331.312500
15175,-125553.312500
15176,-143619.640625
15177,238342.187500
15178,-5252.988281
15179,143778.437500
15180,254156.703125
15181,-383504.625000
15182,7371.954590
15183,141560.765625
15184,65594.734375
15185,-297568.906250
15186,-144811.062500
15187,-355981.375000
15188,-277720.812500
15189,32650.718750
15190,-392853.656250
15191,-261205.640625
15192,-59249.546875
15193,57868.382812
15194,527662.812500
15195,-241783.765625
15196,-397014.250000
15197,34619.675781
15198,63439.687500
15199,-523327.687500
15200,-168369.750000
15201,141787.437500
15202,442946.375000
15203,326427.093750
15204,4746.538086
15205,256080.937500
15206,89554.195312
15207,614794.937500
15208,-388422.562500
15209,-13469.343750
15210,-219562.000000
15211,234115.296875
15212,-360025.281250
15213,42462.718750
15214,181366.593750
15215,62730.707031
15216,82951.539062
15217,448141.437500
15218,-176185.687500
15219,374002.093750
15220,366667.593750
15221,-294500.250000
15222,-19434.560547
15223,-179929.984375
15224,248542.203125
15225,-364070.562500
15226,-293388.468750
15227,2475.823730
15228,-41925.714844
15229,282725.000000
15230,263846.875000
15231,91275.062500
15232,-12795.900391
15233,453845.062500
15234,348539.093750
15235,-284774.968750
15236,118328.101562
15237,-103441.578125
15238,248806.968750
15239,348092.937500
15240,93250.890625
15241,-307031.062500
15242,-180853.984375
15243,-146929.296875
15244,333266.031250
15245,-62569.828125
15246,305001.187500
15247,189883.109375
15248,-476195.406250
15249,362168.250000
15250,-60285.093750
15251,-569697.562500
15252,76902.937500
15253,-411129.937500
15254,-53864.941406
15255,414073.593750
15256,-510476.000000
15257,-25104.851562
15258,384235.781250
15259,-208947.312500
15260,-30683.857422
15261,-51488.843750
15262,-193213.234375
15263,82566.195312
15264,-614698.250000
15265,247545.515625
15266,-69290.664062
15267,-306602.218750
15268,-133174.656250
15269,-103138.718750
15270,-367714.906250
15271,5605.209961
15272,205391.062500
15273,110371.203125
15274,-191318.343750
15275,-442715.000000
15276,156244.921875
15277,-312657.468750
15278,-331115.218750
15279,-31818.324219
15280,-234646.984375
15281,-23115.765625
15282,-237015.812500
15283,475450.656250
15284,-162287.187500
15285,-142825.984375
15286,-74011.875000
15287,-455078.093750
15288,170610.093750
15289,158794.875000
15290,-48909.511719
